143.429291,261.040253,418.666840,600.000000
486.690186,251.221313,656.216309,590.273499
0.000000,198.063553,282.022919,600.000000
194.483795,134.034271,517.487061,600.000000
48.154228,293.881317,198.229645,594.032166
138.595551,353.794800,334.724854,600.000000
0.000000,256.191864,148.242203,600.000000
333.212860,143.524017,546.554016,570.206299
320.189636,61.218826,681.602173,600.000000
49.508820,150.622375,436.781464,600.000000
216.989334,216.897049,398.729675,580.377686
281.809967,232.519287,389.578949,448.057251
603.421387,285.056641,709.252197,496.718201
633.365845,259.585846,692.526367,377.906921
0.000000,0.000000,0.000000,0.000000
844.912109,232.486145,800.000000,600.000000
717.461243,63.921654,800.000000,600.000000
295.649261,260.608734,400.683197,470.676605
456.133759,179.128159,800.000000,600.000000
480.172577,188.821655,582.072327,392.621124
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
324.277435,279.724213,476.809601,584.788513
325.523346,315.043243,480.250885,600.000000
109.679031,189.798828,349.121826,600.000000
180.923599,221.356064,508.881470,600.000000
79.488266,177.245331,379.531616,600.000000
0.000000,0.000000,0.000000,0.000000
984.364075,164.887344,800.000000,435.276825
366.245270,224.693283,467.650604,427.503906
82.572311,284.812866,210.703659,541.075562
463.429291,203.721558,602.764954,482.392853
456.072815,180.607925,636.470886,541.404114
0.000000,0.000000,0.000000,0.000000
181.150330,246.849838,483.262268,600.000000
385.916138,370.216919,441.078369,480.541321
497.258240,301.479584,580.588806,468.140717
245.449219,264.126221,428.988892,600.000000
524.541687,109.163437,786.983215,600.000000
165.411591,253.702545,484.225250,600.000000
500.818420,271.522552,800.000000,600.000000
493.693237,139.166702,634.240234,420.260651
76.918549,246.132507,257.194733,600.000000
145.774551,208.661209,291.105591,499.323242
524.292542,158.016632,687.004089,483.439758
87.394073,344.297699,736.962524,600.000000
0.000000,0.000000,0.000000,0.000000
455.630188,188.811401,563.930603,405.412292
277.466553,247.415375,349.133606,390.749512
448.147949,172.549316,614.800781,505.854919
366.709015,351.058685,520.800415,600.000000
421.664612,141.282547,800.000000,600.000000
0.000000,0.000000,0.000000,0.000000
138.783630,150.457977,402.246216,600.000000
490.757263,182.595581,800.000000,600.000000
488.679626,169.833191,765.569397,600.000000
325.776764,280.595032,437.981598,505.004700
0.000000,80.459335,240.132004,600.000000
0.000000,76.897606,-244.718567,600.000000
204.560974,301.444397,444.219299,600.000000
465.598145,178.715652,650.609131,548.737671
189.091049,183.112167,374.330078,553.590271
532.686401,146.009750,800.000000,600.000000
0.000000,145.781097,246.066666,600.000000
239.735779,140.689911,646.121033,600.000000
0.000000,0.000000,0.000000,0.000000
755.475098,221.996613,800.000000,556.277832
344.568909,257.434052,424.716858,417.729980
266.784912,291.567871,350.533630,459.065338
403.490509,155.982330,528.134399,405.270172
43.117889,265.922058,202.415955,584.518188
372.975677,215.969818,786.893677,600.000000
213.334915,198.817215,437.230652,600.000000
428.745453,237.352036,536.737671,453.336517
144.714966,352.161926,254.723907,572.179810
986.742310,272.066833,800.000000,600.000000
482.070282,227.332016,751.305908,600.000000
0.000000,0.000000,0.000000,0.000000
258.497589,165.696030,485.361420,600.000000
187.817429,88.320923,612.918945,600.000000
0.000000,177.582245,439.940186,600.000000
88.487473,173.011551,403.583191,600.000000
324.576385,163.567627,610.965454,600.000000
411.058899,104.896439,788.751648,600.000000
0.000000,0.000000,0.000000,0.000000
371.799927,347.974731,417.285889,438.946686
457.945923,235.718658,518.195618,356.218018
416.547852,161.062134,500.887695,329.741852
142.574127,274.822754,409.735809,600.000000
307.537048,296.638397,573.455139,600.000000
0.000000,325.728333,106.799751,600.000000
504.051453,163.988815,800.000000,600.000000
78.093430,292.207092,419.255249,600.000000
710.308167,284.104431,800.000000,600.000000
632.809814,243.773895,693.281006,364.716248
506.446320,266.322113,583.688843,420.807129
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-166.357391,600.000000
114.277557,165.559433,564.655518,600.000000
146.545441,288.110840,800.000000,600.000000
78.614105,143.739349,453.738373,600.000000
218.842682,171.098267,527.606934,600.000000
121.490540,229.955978,800.000000,600.000000
404.644165,124.640640,800.000000,600.000000
213.034210,80.035576,616.232666,600.000000
0.000000,0.000000,0.000000,0.000000
738.866394,277.095245,800.000000,469.214294
531.402344,273.971222,606.900757,424.968079
196.527740,68.868774,656.891724,600.000000
355.848267,280.589142,800.000000,600.000000
293.572388,185.428635,492.653198,583.590332
671.283936,109.684380,800.000000,600.000000
306.516235,262.694885,649.028809,600.000000
329.916595,274.585724,364.948639,344.649841
690.666687,199.412766,800.000000,600.000000
412.712219,215.357254,497.242371,384.417511
629.455933,179.346802,800.000000,600.000000
765.393799,109.315750,800.000000,600.000000
0.000000,0.000000,0.000000,0.000000
518.571594,246.807602,596.765808,403.196045
371.250824,99.286743,800.000000,600.000000
0.000000,218.962891,396.383514,600.000000
616.072571,229.832413,800.000000,600.000000
459.763489,337.721710,800.000000,600.000000
0.000000,0.000000,0.000000,0.000000
161.657227,283.660736,652.713135,600.000000
573.249878,226.049713,800.000000,600.000000
961.201660,362.761139,800.000000,561.235901
41.130920,281.574860,800.000000,600.000000
498.567413,267.958160,800.000000,600.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
564.305603,186.181992,621.714172,300.999176
269.240784,187.077820,348.983459,346.563202
454.683533,186.614700,638.752014,554.751587
0.000000,185.362640,800.000000,600.000000
150.328110,208.515137,489.603088,600.000000
423.904572,277.090851,800.000000,600.000000
218.183838,152.904221,363.336426,443.209412
181.509613,250.182114,597.022217,600.000000
27.281296,191.252304,386.023987,600.000000
325.545532,285.967224,636.231445,600.000000
0.000000,0.000000,0.000000,0.000000
595.913086,215.946152,680.713135,385.546326
686.451050,361.512482,731.686890,451.984222
266.146606,224.630173,333.398987,359.134949
202.972321,187.426193,356.853973,495.189514
0.000000,237.097046,151.223175,600.000000
547.348816,270.100342,800.000000,600.000000
271.954620,162.315369,485.027740,588.461609
317.713318,333.585724,408.253601,514.666260
428.670502,194.935242,516.812622,371.219513
6545.366211,0.000000,800.000000,600.000000
497.408447,203.113708,671.057373,550.411621
434.787964,164.199081,756.369751,600.000000
25.261169,289.852020,440.571716,600.000000
181.074341,323.354279,461.040771,600.000000
130.980713,166.711227,476.420532,600.000000
38.262222,68.937828,400.207092,600.000000
0.000000,0.000000,0.000000,0.000000
530.292053,135.748489,736.152771,547.469849
361.753174,337.201721,421.123657,455.942657
134.139709,336.539520,513.792297,600.000000
313.216766,128.243256,445.793304,393.396301
0.000000,0.000000,0.000000,0.000000
0.000000,137.354065,312.007141,600.000000
125.143066,167.640198,417.592102,600.000000
893.206421,279.974335,800.000000,600.000000
540.320190,243.989319,634.165771,431.680389
149.361115,281.766449,288.937347,560.918945
4.114670,258.950165,462.049805,600.000000
0.000000,0.000000,0.000000,0.000000
22.387817,127.809944,392.126160,600.000000
431.112976,152.236526,800.000000,600.000000
657.353760,179.780350,800.000000,600.000000
0.000000,0.000000,0.000000,0.000000
348.896179,151.367966,800.000000,600.000000
419.196350,191.466873,698.272156,600.000000
316.646515,324.429474,667.470947,600.000000
52.635788,321.070740,460.414185,600.000000
363.139954,277.979919,634.346619,600.000000
631.871460,160.883606,795.817505,488.775757
227.262131,315.765259,331.714539,524.670105
473.251953,326.483521,516.944275,413.868195
776.557190,272.448792,800.000000,600.000000
163.678360,304.700623,545.739868,600.000000
0.000000,0.000000,0.000000,0.000000
311.004303,147.781311,591.529175,600.000000
279.743408,199.057297,587.298096,600.000000
842.567200,160.340195,800.000000,311.974213
777.697021,192.842972,800.000000,512.905334
239.647034,267.346069,507.385681,600.000000
0.000000,0.000000,0.000000,0.000000
70.899536,288.504822,605.190674,600.000000
179.025940,172.803604,552.246155,600.000000
172.929016,212.674255,696.289246,600.000000
763.786621,27.256357,800.000000,600.000000
520.670349,187.012756,800.000000,600.000000
561.238892,172.091293,797.771606,600.000000
296.193909,158.955017,668.222534,600.000000
324.948242,147.676773,581.893433,600.000000
386.098816,191.021072,571.543945,561.911255
243.833542,136.794128,487.356506,600.000000
416.293854,182.734833,717.265137,600.000000
414.853943,88.835320,684.889709,600.000000
194.958344,249.855026,378.641998,600.000000
0.000000,0.000000,0.000000,0.000000
678.310852,312.414459,800.000000,568.609985
559.178467,376.010345,607.039551,471.732574
213.750092,143.649261,384.551666,485.252411
376.919739,214.799911,512.473694,485.907806
246.312820,143.501297,673.174255,600.000000
597.994141,265.266296,800.000000,600.000000
405.265106,226.237991,465.601349,346.910431
884.987976,215.167068,800.000000,600.000000
507.531494,159.373108,641.117310,426.544678
0.000000,0.000000,0.000000,0.000000
