130.685211,67.673531,424.831818,600.000000
411.359497,324.141541,800.000000,600.000000
244.615829,228.626755,480.250610,600.000000
0.000000,175.894333,233.088593,600.000000
288.007507,205.189453,477.460449,584.095337
59.817169,337.160187,345.283112,600.000000
0.000000,124.155449,178.996704,600.000000
0.000000,90.227043,323.286438,600.000000
287.802551,273.559784,654.440491,600.000000
261.185425,125.594955,574.393127,600.000000
175.354980,63.049347,544.273193,600.000000
214.922974,191.750214,625.603027,600.000000
0.000000,19.339727,252.368866,600.000000
16.167786,266.754822,585.680725,600.000000
422.997864,143.895584,693.128601,600.000000
36.100395,219.367004,138.168030,423.502289
235.920166,279.127533,320.909363,449.105927
136.898529,230.479172,236.253296,429.188690
383.291290,194.225037,470.303314,368.249115
352.408691,178.745544,676.365234,600.000000
297.793610,354.909454,528.046936,600.000000
406.585785,193.197296,479.990509,340.006714
395.098938,67.748108,744.428040,600.000000
297.756592,163.838455,733.234375,600.000000
254.497299,146.531387,451.197266,539.931335
223.925049,53.178478,584.847107,600.000000
237.312195,247.687439,800.000000,600.000000
448.301270,175.519165,746.229858,600.000000
382.741760,138.043137,658.243713,600.000000
37.367981,230.555191,418.691223,600.000000
0.000000,266.855469,441.032684,600.000000
639.562317,140.950882,742.275330,346.377014
329.437256,154.971954,415.668213,327.433868
376.953156,212.675171,675.837280,600.000000
371.338593,292.855957,720.266602,600.000000
370.847565,156.906479,499.337250,413.885864
114.259750,219.617569,337.381775,600.000000
143.817108,112.916245,512.014038,600.000000
145.416901,263.180115,189.483734,351.313812
372.526001,188.330368,411.308105,265.894562
71.441353,284.341217,132.239746,405.937988
0.000000,0.000000,800.000000,600.000000
552.368896,111.914742,700.764893,408.706604
591.004944,327.137909,628.393860,401.915833
395.963745,304.508453,461.677368,435.935730
84.965775,168.772934,168.947189,336.735779
483.073608,330.514557,568.650513,501.668365
116.816299,212.248535,169.608200,317.832336
0.000000,0.000000,0.000000,0.000000
0.000000,288.272491,338.634796,600.000000
543.267151,57.342892,800.000000,600.000000
0.000000,283.902374,441.645691,600.000000
288.454102,128.325073,553.127075,600.000000
452.917084,124.623444,749.335449,600.000000
