442.368896,252.992874,464.237488,296.730072
414.979370,357.092163,432.124512,391.382507
330.582184,367.575989,348.748322,403.908295
308.073853,173.877350,341.200378,240.130371
195.072479,266.247986,234.157684,344.418396
601.964905,239.296127,698.151306,431.668823
129.976288,248.219528,166.791107,321.849182
619.444397,187.611267,675.163513,299.049591
156.842407,410.148071,203.255310,502.973846
298.871948,256.374207,336.381226,331.392822
514.926575,290.226654,553.457703,367.289001
299.131836,220.945694,440.822083,504.326233
434.834869,249.414810,468.312958,316.371002
0.000000,258.648102,365.053864,600.000000
249.354431,194.717407,294.682251,285.373016
520.928894,0.000000,681.923157,236.010803
59.828537,339.381775,187.576645,594.877991
401.274414,173.592087,419.568726,210.180756
318.979950,261.485931,354.341888,332.209839
233.633820,353.149994,356.674652,599.231689
326.146057,294.179596,351.339050,344.565613
550.041260,290.296722,656.536499,503.287262
190.434021,131.736679,299.453705,349.776031
333.892578,361.800354,368.702637,431.420410
287.633514,213.514877,339.209259,316.666382
327.419098,146.791107,376.917694,245.788345
323.773407,210.196487,385.148590,332.946838
445.185944,251.897842,455.099945,271.725830
239.801514,195.318787,290.165039,296.045868
379.458405,365.291046,486.407013,579.188232
264.617859,338.331482,426.391174,600.000000
226.109406,384.069794,256.338226,444.527405
165.927490,292.870575,207.110779,375.237183
448.433807,165.967194,627.780823,524.661194
335.403931,224.785492,345.997925,245.973526
449.612488,225.816193,471.439087,269.469452
403.994965,180.670227,430.605316,233.890915
440.346252,111.319450,715.819275,600.000000
388.001526,340.197266,416.769897,397.733978
478.617310,252.869354,536.945923,369.526520
190.036530,242.480164,222.008759,306.424591
400.966522,335.163635,442.182281,417.595184
511.205322,222.821838,541.199707,282.810638
519.502014,228.005005,548.173279,285.347443
0.000000,94.805786,83.135071,480.269226
295.077332,190.882278,324.508850,249.745331
412.979706,327.543121,426.789642,355.163025
404.826904,265.861786,444.156860,344.521667
380.546814,277.495972,495.996216,508.394714
189.179077,143.940338,242.383301,250.348770
96.122467,172.637314,181.339386,343.071136
425.768219,253.956833,438.131683,278.683746
430.633606,346.485718,467.482361,420.183258
0.000000,0.000000,177.593582,264.936249
150.356171,44.515209,481.881805,600.000000
318.549316,217.517670,334.731018,249.881058
363.019287,302.776123,390.747559,358.232727
236.439972,0.000000,545.581421,417.236969
0.000000,141.959412,318.561890,600.000000
368.727020,308.763092,382.154572,335.618195
375.955902,385.419769,389.708588,412.925140
0.000000,252.870148,397.400543,600.000000
483.383850,85.290581,761.457703,600.000000
132.231506,299.421906,182.577576,400.114014
327.440399,167.785690,362.122101,237.149063
575.518677,201.366104,639.169556,328.667969
85.896149,222.128098,113.588989,277.513763
266.705078,341.473419,310.609070,429.281372
107.978317,80.324005,160.215805,184.798965
255.872314,329.531036,518.408936,600.000000
331.356018,333.950562,481.154602,600.000000
0.000000,281.084869,154.632965,600.000000
552.883423,153.899902,746.481201,541.095581
408.438629,332.124146,446.295685,407.838287
354.469910,302.552612,361.746826,317.106445
283.608826,227.649902,317.903992,296.240295
477.312866,336.580719,543.513672,468.982361
422.789063,343.373383,440.851013,379.497314
329.810394,324.542175,358.432220,381.785797
664.060242,349.058472,800.000000,600.000000
509.455078,300.687683,647.303711,576.384949
169.278931,362.202240,220.642700,464.929779
455.339874,253.683105,490.057709,323.118744
58.109512,489.845581,110.914536,595.455627
443.304321,365.314270,478.227173,435.159973
307.626343,314.589813,382.695190,464.727448
422.853516,379.846283,584.829041,600.000000
142.209610,62.838184,268.011475,314.441895
634.687683,335.203522,733.766418,533.360962
202.840302,71.804649,732.819946,600.000000
296.123444,274.557861,712.842529,600.000000
417.412415,431.124542,395.168518,386.636749
351.045654,300.055725,361.832825,321.630005
42.069641,72.082039,396.899048,600.000000
232.517319,134.778244,612.313721,600.000000
437.695282,377.142792,451.401276,404.554779
338.209106,147.890015,468.858398,409.188538
311.493774,250.060333,326.916504,280.905823
597.938782,353.560455,642.710144,443.103271
176.228821,302.844360,204.543396,359.473480
561.287292,327.133636,661.147644,526.854431
292.658691,276.964722,317.688354,327.024109
687.394409,313.413055,732.950317,404.524963
246.933472,102.391991,374.006348,356.537781
416.452698,214.206635,447.878784,277.058838
86.038910,165.249557,227.595825,448.363373
336.910889,147.598190,393.645508,261.067444
537.317139,235.639740,591.089844,343.185059
102.365593,245.072571,148.544128,337.429626
422.675171,180.257462,454.277161,243.461502
65.645691,392.260010,596.069031,600.000000
42.697296,0.000000,341.545502,562.733643
452.228668,341.899841,474.211029,385.864594
435.503693,138.218765,472.438141,212.087631
396.698639,77.623810,455.953888,196.134293
103.299194,0.000000,462.043579,506.271637
213.685181,334.943359,777.723389,600.000000
130.671173,142.376190,531.829834,600.000000
124.828079,406.870300,551.582703,600.000000
0.000000,0.000000,344.135132,600.000000
216.963440,456.156250,672.299133,600.000000
361.519867,197.162888,379.256134,232.635376
375.192200,276.967834,405.887451,338.358307
582.628784,174.502243,624.018433,257.281525
195.458633,296.157288,252.996567,411.233154
275.451416,294.833282,314.786682,373.503784
382.921478,179.967163,434.452545,283.029327
498.079834,175.493195,532.803955,244.941467
302.715088,245.017807,477.439941,594.467468
459.686951,243.226761,497.242493,318.337860
399.545532,245.658859,532.622681,511.813110
621.790833,294.890961,771.538513,594.386230
435.031036,307.242798,450.225189,337.631134
551.558777,260.691650,597.118835,351.811707
134.949173,220.468628,328.910950,600.000000
261.626068,219.755707,456.211334,600.000000
309.256439,0.000000,421.235382,26.913946
297.622620,476.872803,409.137024,600.000000
382.690277,189.264145,414.873688,253.630951
422.485291,354.287842,509.059998,527.437317
216.109146,339.201233,475.971436,600.000000
177.325439,328.948273,432.355042,600.000000
249.376572,229.509033,511.556030,600.000000
196.561218,338.869995,593.170959,600.000000
238.255188,334.105988,304.975159,467.545898
579.583008,395.882751,636.433838,509.584320
